doc_id,task,row_key,column,field_type,value_correct
D005,T1,2567-ศษ-274,กลุ่มเป้าหมาย,รายการ,อาสาสมัครสาธารณสุขประจำหมู่บ้าน
D005,T1,2567-ศษ-274,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D005,T1,2567-ศษ-274,หมายเหตุ,ข้อความ,
D005,T1,2567-สธ-044,รหัสกิจกรรม,ข้อความ,2567-สธ-044
D005,T1,2567-สธ-044,ชื่อกิจกรรม,ข้อความ,โครงการอบรมเชิงปฏิบัติการเศรษฐกิจฐานราก
D005,T1,2567-สธ-044,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตบางกะปิ
D005,T1,2567-สธ-044,งบจัดสรร,เงินบาท,228000
D005,T1,2567-สธ-044,เบิกจ่าย,เงินบาท,206000
D005,T1,2567-สธ-044,จำนวนผู้เข้าร่วม,จำนวนนับ,112
D005,T1,2567-สธ-044,กลุ่มเป้าหมาย,รายการ,สตรีและครอบครัว
D005,T1,2567-สธ-044,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D005,T1,2567-สธ-044,หมายเหตุ,ข้อความ,
D006,T1,2568-กษ-376,รหัสกิจกรรม,ข้อความ,2568-กษ-376
D006,T1,2568-กษ-376,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์ถนนสายหลักในเขตพื้นที่
D006,T1,2568-กษ-376,หน่วยงานรับผิดชอบ,ข้อความ,สนง.เขตบางกะปิ
D006,T1,2568-กษ-376,งบจัดสรร,เงินบาท,209000
D006,T1,2568-กษ-376,เบิกจ่าย,เงินบาท,0
D006,T1,2568-กษ-376,จำนวนผู้เข้าร่วม,จำนวนนับ,86
D006,T1,2568-กษ-376,กลุ่มเป้าหมาย,รายการ,ผู้ว่างงาน
D006,T1,2568-กษ-376,สถานะ,ข้อความ,ยังไม่ดำเนินการ
D006,T1,2568-กษ-376,หมายเหตุ,ข้อความ,
D006,T1,2568-ศษ-780,รหัสกิจกรรม,ข้อความ,2568-ศษ-780
D006,T1,2568-ศษ-780,ชื่อกิจกรรม,ข้อความ,โครงการอบรมเชิงปฏิบัติการการจัดการน้ำเสียชุมชน
D006,T1,2568-ศษ-780,หน่วยงานรับผิดชอบ,ข้อความ,สนง.เขตบางกะปิ
D006,T1,2568-ศษ-780,งบจัดสรร,เงินบาท,180500
D006,T1,2568-ศษ-780,เบิกจ่าย,เงินบาท,163000
D006,T1,2568-ศษ-780,จำนวนผู้เข้าร่วม,จำนวนนับ,90
D006,T1,2568-ศษ-780,กลุ่มเป้าหมาย,รายการ,เด็กและเยาวชน
D006,T1,2568-ศษ-780,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D006,T1,2568-ศษ-780,หมายเหตุ,ข้อความ,
D006,T1,2568-ศษ-938,รหัสกิจกรรม,ข้อความ,2568-ศษ-938
D006,T1,2568-ศษ-938,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการถนนสายหลักในเขตพื้นที่
D006,T1,2568-ศษ-938,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตบางกะปิ
D006,T1,2568-ศษ-938,งบจัดสรร,เงินบาท,644500
D006,T1,2568-ศษ-938,เบิกจ่าย,เงินบาท,597500
D006,T1,2568-ศษ-938,จำนวนผู้เข้าร่วม,จำนวนนับ,72
D006,T1,2568-ศษ-938,กลุ่มเป้าหมาย,รายการ,ประชาชนทั่วไป
D006,T1,2568-ศษ-938,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D006,T1,2568-ศษ-938,หมายเหตุ,ข้อความ,
D006,T1,2568-กษ-282,รหัสกิจกรรม,ข้อความ,2568-กษ-282
D006,T1,2568-กษ-282,ชื่อกิจกรรม,ข้อความ,โครงการบำรุงรักษาแผนพัฒนาท้องถิ่นห้าปี
D006,T1,2568-กษ-282,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตบางกะปิ
D006,T1,2568-กษ-282,งบจัดสรร,เงินบาท,709500
D006,T1,2568-กษ-282,เบิกจ่าย,เงินบาท,567500
D006,T1,2568-กษ-282,จำนวนผู้เข้าร่วม,จำนวนนับ,143
D006,T1,2568-กษ-282,กลุ่มเป้าหมาย,รายการ,ผู้นำชุมชนและปราชญ์ชาวบ้าน
D006,T1,2568-กษ-282,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D006,T1,2568-กษ-282,หมายเหตุ,ข้อความ,
D006,T1,2568-กษ-487,รหัสกิจกรรม,ข้อความ,2568-กษ-487
D006,T1,2568-กษ-487,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดเก็บข้อมูลเศรษฐกิจฐานราก
D006,T1,2568-กษ-487,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตบางกะปิ
D006,T1,2568-กษ-487,งบจัดสรร,เงินบาท,392000
D006,T1,2568-กษ-487,เบิกจ่าย,เงินบาท,
D006,T1,2568-กษ-487,จำนวนผู้เข้าร่วม,จำนวนนับ,130
D006,T1,2568-กษ-487,กลุ่มเป้าหมาย,รายการ,ผู้ดูแลศูนย์พัฒนาเด็กเล็ก
D006,T1,2568-กษ-487,สถานะ,ข้อความ,อยู่ระหว่างดำเนินการ
D006,T1,2568-กษ-487,หมายเหตุ,ข้อความ,
D006,T1,2568-กษ-252,รหัสกิจกรรม,ข้อความ,2568-กษ-252
D006,T1,2568-กษ-252,ชื่อกิจกรรม,ข้อความ,กิจกรรมตรวจเยี่ยมการบริหารจัดการขยะมูลฝอย
D006,T1,2568-กษ-252,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตบางกะปิ
D006,T1,2568-กษ-252,งบจัดสรร,เงินบาท,355500
D006,T1,2568-กษ-252,เบิกจ่าย,เงินบาท,343000
D006,T1,2568-กษ-252,จำนวนผู้เข้าร่วม,จำนวนนับ,194
D006,T1,2568-กษ-252,กลุ่มเป้าหมาย,รายการ,กลุ่มวิสาหกิจชุมชน
D006,T1,2568-กษ-252,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D006,T1,2568-กษ-252,หมายเหตุ,ข้อความ,
D006,T1,2568-กษ-680,รหัสกิจกรรม,ข้อความ,2568-กษ-680
D006,T1,2568-กษ-680,ชื่อกิจกรรม,ข้อความ,โครงการจัดเก็บข้อมูลเศรษฐกิจฐานราก
D006,T1,2568-กษ-680,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตบางกะปิ
D006,T1,2568-กษ-680,งบจัดสรร,เงินบาท,265000
D006,T1,2568-กษ-680,เบิกจ่าย,เงินบาท,148000
D006,T1,2568-กษ-680,จำนวนผู้เข้าร่วม,จำนวนนับ,93
D006,T1,2568-กษ-680,กลุ่มเป้าหมาย,รายการ,ประชาชนทั่วไป
D006,T1,2568-กษ-680,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D006,T1,2568-กษ-680,หมายเหตุ,ข้อความ,
D007,T1,2568-ศษ-285,รหัสกิจกรรม,ข้อความ,2568-ศษ-285
D007,T1,2568-ศษ-285,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการระบบประปาหมู่บ้าน
D007,T1,2568-ศษ-285,หน่วยงานรับผิดชอบ,ข้อความ,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองบัว
D007,T1,2568-ศษ-285,งบจัดสรร,เงินบาท,598000
D007,T1,2568-ศษ-285,เบิกจ่าย,เงินบาท,0
D007,T1,2568-ศษ-285,จำนวนผู้เข้าร่วม,จำนวนนับ,60
D007,T1,2568-ศษ-285,กลุ่มเป้าหมาย,รายการ,นักท่องเที่ยว
D007,T1,2568-ศษ-285,สถานะ,ข้อความ,ยังไม่ดำเนินการ
D007,T1,2568-ศษ-285,หมายเหตุ,ข้อความ,
D007,T1,2568-ศษ-676,รหัสกิจกรรม,ข้อความ,2568-ศษ-676
D007,T1,2568-ศษ-676,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์คุณภาพชีวิตผู้สูงอายุ
